178829,Capitão Augusto,37906,PL,SP,https://www.camara.leg.br/internet/deputado/bandep/178829.jpg,dep.capitaoaugusto@camara.leg.br,JOSE AUGUSTO ROSA,Mestrado,SP,Ourinhos,M
178924,Capitão Fábio Abreu,37906,PL,PI,https://www.camara.leg.br/internet/deputado/bandep/178924.jpg,dep.capitaofabioabreu@camara.leg.br,FABIO ABREU COSTA,Pós-Graduação,CE,Fortaleza,M
178928,Christiane de Souza Yared,37906,PL,PR,https://www.camara.leg.br/internet/deputado/bandep/178928.jpg,dep.christianedesouzayared@camara.leg.br,CHRISTIANE DE SOUZA YARED,Ensino Médio,PR,Curitiba,F
135054,Cristiano Vale,37906,PL,PA,https://www.camara.leg.br/internet/deputado/bandep/135054.jpg,dep.cristianovale@camara.leg.br,CRISTIANO DUTRA VALE,Secundário,MG,Manhuaçu,M
204481,Dr. Jaziel,37906,PL,CE,https://www.camara.leg.br/internet/deputado/bandep/204481.jpg,dep.dr.jaziel@camara.leg.br,JAZIEL PEREIRA DE SOUSA,Superior,CE,Camocim,M
141417,Edio Lopes,37906,PL,RR,https://www.camara.leg.br/internet/deputado/bandep/141417.jpg,dep.ediolopes@camara.leg.br,ÉDIO VIEIRA LOPES,Superior Incompleto,SP,Presidente Epitácio,M
204427,Fernando Rodolfo,37906,PL,PE,https://www.camara.leg.br/internet/deputado/bandep/204427.jpg,dep.fernandorodolfo@camara.leg.br,FERNANDO RODOLFO TENORIO DE VASCONCELOS,Superior,PE,Garanhuns,M
115746,Gelson Azevedo,37906,PL,RJ,https://www.camara.leg.br/internet/deputado/bandep/115746.jpg,dep.gelsonazevedo@camara.leg.br,GELSON DE AZEVEDO ALMEIDA,Ensino Médio Incompleto,RJ,Campos dos Goytacazes,M
74383,Giacobo,37906,PL,PR,https://www.camara.leg.br/internet/deputado/bandep/74383.jpg,dep.giacobo@camara.leg.br,FERNANDO LÚCIO GIACOBO,Superior,PR,Pato Branco,M
160673,Giovani Cherini,37906,PL,RS,https://www.camara.leg.br/internet/deputado/bandep/160673.jpg,dep.giovanicherini@camara.leg.br,GIOVANI CHERINI,Pós-Graduação,RS,Soledade,M
141458,João Carlos Bacelar,37906,PL,BA,https://www.camara.leg.br/internet/deputado/bandep/141458.jpg,dep.joaocarlosbacelar@camara.leg.br,JOÃO CARLOS PAOLILO BACELAR FILHO,Pós-Graduação,BA,Salvador,M
141459,João Maia,37906,PL,RN,https://www.camara.leg.br/internet/deputado/bandep/141459.jpg,dep.joaomaia@camara.leg.br,JOÃO DA SILVA MAIA,Superior,PB,Brejo do Cruz,M
218245,Jorielson,37906,PL,AP,https://www.camara.leg.br/internet/deputado/bandep/218245.jpg,dep.jorielson@camara.leg.br,JORIELSON BRITO NASCIMENTO,Superior,AP,Macapá,M
74554,José Rocha,37906,PL,BA,https://www.camara.leg.br/internet/deputado/bandep/74554.jpg,dep.joserocha@camara.leg.br,JOSÉ ALVES ROCHA,Pós-Graduação,BA,Coribe,M
204563,Josimar Maranhãozinho,37906,PL,MA,https://www.camara.leg.br/internet/deputado/bandep/204563.jpg,dep.josimarmaranhaozinho@camara.leg.br,JOSIMAR CUNHA RODRIGUES,Superior,CE,Várzea Alegre,M
204574,Junior Lourenço,37906,PL,MA,https://www.camara.leg.br/internet/deputado/bandep/204574.jpg,dep.juniorlourenco@camara.leg.br,JOSE LOURENÇO BOMFIM JUNIOR,Superior,MA,São Luís,M
204550,Júnior Mano,37906,PL,CE,https://www.camara.leg.br/internet/deputado/bandep/204550.jpg,dep.juniormano@camara.leg.br,ANTÔNIO LUIZ RODRIGUES MANO JÚNIOR,Superior,CE,Nova Russas,M
141478,Laerte Bessa,37906,PL,DF,https://www.camara.leg.br/internet/deputado/bandep/141478.jpg,dep.laertebessa@camara.leg.br,LAERTE RODRIGUES DE BESSA,Pós-Graduação,GO,Goiânia,M
74585,Lincoln Portela,37906,PL,MG,https://www.camara.leg.br/internet/deputado/bandep/74585.jpg,dep.lincolnportela@camara.leg.br,LINCOLN DINIZ PORTELA,Superior,MG,Belo Horizonte,M
204448,Luiz Antônio Corrêa,37906,PL,RJ,https://www.camara.leg.br/internet/deputado/bandep/204448.jpg,dep.luizantoniocorrea@camara.leg.br,LUIZ ANTONIO C. C. CORRÊA DA SILVA,Superior,RJ,Rio de Janeiro,M
204485,Luiz Carlos Motta,37906,PL,SP,https://www.camara.leg.br/internet/deputado/bandep/204485.jpg,dep.luizcarlosmotta@camara.leg.br,LUIZ CARLOS MOTTA,Superior,SP,Ribeirão Preto,M
162332,Luiz Nishimori,37906,PL,PR,https://www.camara.leg.br/internet/deputado/bandep/162332.jpg,dep.luiznishimori@camara.leg.br,LUIZ HILOSHI NISHIMORI,Superior,PR,Marialva,M
166402,Magda Mofatto,37906,PL,GO,https://www.camara.leg.br/internet/deputado/bandep/166402.jpg,dep.magdamofatto@camara.leg.br,MAGDA MOFATTO HON,Ensino Fundamental,SP,Limeira,F
204556,Marcelo Ramos,37906,PL,AM,https://www.camara.leg.br/internet/deputado/bandep/204556.jpg,dep.marceloramos@camara.leg.br,MARCELO RAMOS RODRIGUES,Superior,AM,Manaus,M
178983,Marcio Alvino,37906,PL,SP,https://www.camara.leg.br/internet/deputado/bandep/178983.jpg,dep.marcioalvino@camara.leg.br,MARCIO LUIZ ALVINO DE SOUZA,Superior,SP,São Paulo,M
204432,Marina Santos,37906,PL,PI,https://www.camara.leg.br/internet/deputado/bandep/204432.jpg,dep.marinasantos@camara.leg.br,MARINA SANTOS BATISTA DIAS,Superior,PI,Picos,F
178985,Miguel Lombardi,37906,PL,SP,https://www.camara.leg.br/internet/deputado/bandep/178985.jpg,dep.miguellombardi@camara.leg.br,MIGUEL LOMBARDI,Superior,SP,Limeira,M
204570,Pastor Gil,37906,PL,MA,https://www.camara.leg.br/internet/deputado/bandep/204570.jpg,dep.pastorgil@camara.leg.br,GILDENEMIR DE LIMA SOUSA,Superior,MA,São Luís,M
160558,Paulo Freire Costa,37906,PL,SP,https://www.camara.leg.br/internet/deputado/bandep/160558.jpg,dep.paulofreirecosta@camara.leg.br,PAULO ROBERTO FREIRE DA COSTA,Superior,SP,São Paulo,M
204529,Policial Katia Sastre,37906,PL,SP,https://www.camara.leg.br/internet/deputado/bandep/204529.jpg,dep.policialkatiasastre@camara.leg.br,KATIA DA SILVA SASTRE,Pós-Graduação,SP,São Paulo,F
160601,Pr. Marco Feliciano,37906,PL,SP,https://www.camara.leg.br/internet/deputado/bandep/160601.jpg,dep.pr.marcofeliciano@camara.leg.br,MARCO ANTÔNIO FELICIANO,Superior,SP,Orlândia,M
204567,Raimundo Costa,37906,PL,BA,https://www.camara.leg.br/internet/deputado/bandep/204567.jpg,dep.raimundocosta@camara.leg.br,RAIMUNDO MAGALHÃES COSTA,Superior,BA,Valença,M
204438,Sergio Toledo,37906,PL,AL,https://www.camara.leg.br/internet/deputado/bandep/204438.jpg,dep.sergiotoledo@camara.leg.br,SERGIO TOLEDO DE ALBUQUERQUE,Superior,AL,Maceió,M
178946,Soraya Santos,37906,PL,RJ,https://www.camara.leg.br/internet/deputado/bandep/178946.jpg,dep.sorayasantos@camara.leg.br,SORAYA ALENCAR DOS SANTOS,Superior,RJ,Macaé,F
160976,Tiririca,37906,PL,SP,https://www.camara.leg.br/internet/deputado/bandep/160976.jpg,dep.tiririca@camara.leg.br,FRANCISCO EVERARDO TIRIRICA OLIVEIRA SILVA,Ensino Fundamental,CE,Itapipoca,M
204385,Valdevan Noventa,37906,PL,SE,https://www.camara.leg.br/internet/deputado/bandep/204385.jpg,dep.valdevannoventa@camara.leg.br,José Valdevan de Jesus Santos,Ensino Médio,SE,Estância,M
137070,Vicentinho Júnior,37906,PL,TO,https://www.camara.leg.br/internet/deputado/bandep/137070.jpg,dep.vicentinhojunior@camara.leg.br,VICENTE ALVES DE OLIVEIRA JUNIOR,Superior Incompleto,GO,Goiânia,M
74043,Wellington Roberto,37906,PL,PB,https://www.camara.leg.br/internet/deputado/bandep/74043.jpg,dep.wellingtonroberto@camara.leg.br,JOSÉ WELLINGTON ROBERTO,Superior Incompleto,PB,São José de Piranhas,M
204517,Zé Vitor,37906,PL,MG,https://www.camara.leg.br/internet/deputado/bandep/204517.jpg,dep.zevitor@camara.leg.br,JOSE VITOR DE RESENDE AGUIAR,Superior,MG,Araguari,M
69871,Bacelar,36896,PODE,BA,https://www.camara.leg.br/internet/deputado/bandep/69871.jpg,dep.bacelar@camara.leg.br,JOAO CARLOS BACELAR BATISTA,Mestrado,BA,Esplanada,M
178929,Diego Garcia,36896,PODE,PR,https://www.camara.leg.br/internet/deputado/bandep/178929.jpg,dep.diegogarcia@camara.leg.br,DIEGO ALEXSANDER GONCALO PAULA GARCIA,Superior,PR,Bandeirantes,M
204508,Igor Timo,36896,PODE,MG,https://www.camara.leg.br/internet/deputado/bandep/204508.jpg,dep.igortimo@camara.leg.br,IGOR TARCIANO TIMO,Superior Incompleto,MG,Virgem da Lapa,M
204472,José Medeiros,36896,PODE,MT,https://www.camara.leg.br/internet/deputado/bandep/204472.jpg,dep.josemedeiros@camara.leg.br,JOSE ANTONIO DOS SANTOS MEDEIROS,Superior,RN,Caicó,M
204391,José Nelto,36896,PODE,GO,https://www.camara.leg.br/internet/deputado/bandep/204391.jpg,dep.josenelto@camara.leg.br,JOSÉ NELTO LAGARES DAS MERCEZ,Superior,MG,Tiros,M
215043,Josivaldo JP,36896,PODE,MA,https://www.camara.leg.br/internet/deputado/bandep/215043.jpg,dep.josivaldojp@camara.leg.br,JOSIVALDO DOS SANTOS MELO,Ensino Médio,PA,Jacundá,M
204359,Léo Moraes,36896,PODE,RO,https://www.camara.leg.br/internet/deputado/bandep/204359.jpg,dep.leomoraes@camara.leg.br,LEONARDO BARRETO DE MORAES,Mestrado Incompleto,PR,Foz do Iguaçu,M
178989,Renata Abreu,36896,PODE,SP,https://www.camara.leg.br/internet/deputado/bandep/178989.jpg,dep.renataabreu@camara.leg.br,RENATA HELLMEISTER DE ABREU,Superior,SP,São Paulo,F
178920,Ricardo Teobaldo,36896,PODE,PE,https://www.camara.leg.br/internet/deputado/bandep/178920.jpg,dep.ricardoteobaldo@camara.leg.br,RICARDO TEOBALDO CAVALCANTI,Ensino Médio,PE,Limoeiro,M
160653,Roberto de Lucena,36896,PODE,SP,https://www.camara.leg.br/internet/deputado/bandep/160653.jpg,dep.robertodelucena@camara.leg.br,ROBERTO ALVES DE LUCENA,Superior,SP,Santa Isabel,M
204366,Rodrigo Coelho,36896,PODE,SC,https://www.camara.leg.br/internet/deputado/bandep/204366.jpg,dep.rodrigocoelho@camara.leg.br,RODRIGO COELHO,Pós-Graduação,SC,Joinville,M
121948,Adriano do Baldy,37903,PP,GO,https://www.camara.leg.br/internet/deputado/bandep/121948.jpg,dep.adrianodobaldy@camara.leg.br,ADRIANO ANTÔNIO AVELAR,Superior Incompleto,GO,Goiás,M
136811,Afonso Hamm,37903,PP,RS,https://www.camara.leg.br/internet/deputado/bandep/136811.jpg,dep.afonsohamm@camara.leg.br,JOSÉ ALFONSO EBERT HAMM,Superior,RS,Hulha Negra,M
160527,Aguinaldo Ribeiro,37903,PP,PB,https://www.camara.leg.br/internet/deputado/bandep/160527.jpg,dep.aguinaldoribeiro@camara.leg.br,AGUINALDO VELLOSO BORGES RIBEIRO,Pós-Graduação,PB,Campina Grande,M
204549,AJ Albuquerque,37903,PP,CE,https://www.camara.leg.br/internet/deputado/bandep/204549.jpg,dep.ajalbuquerque@camara.leg.br,ANTONIO JOSE AGUIAR ALBUQUERQUE,Superior,CE,Fortaleza,M
178831,André Abdon,37903,PP,AP,https://www.camara.leg.br/internet/deputado/bandep/178831.jpg,dep.andreabdon@camara.leg.br,ANDRE DOS SANTOS ABDON,Superior,PA,Belém,M
178882,André Fufuca,37903,PP,MA,https://www.camara.leg.br/internet/deputado/bandep/178882.jpg,dep.andrefufuca@camara.leg.br,ANDRE LUIZ CARVALHO RIBEIRO,Superior,MA,Santa Inês,M
73696,Angela Amin,37903,PP,SC,https://www.camara.leg.br/internet/deputado/bandep/73696.jpg,dep.angelaamin@camara.leg.br,ANGELA REGINA HEINZEN AMIN HELOU,Doutorado,SC,Indaial,F
160541,Arthur Lira,37903,PP,AL,https://www.camara.leg.br/internet/deputado/bandep/160541.jpg,dep.arthurlira@camara.leg.br,ARTHUR CÉSAR PEREIRA DE LIRA,Superior,AL,Maceió,M
74090,Átila Lins,37903,PP,AM,https://www.camara.leg.br/internet/deputado/bandep/74090.jpg,dep.atilalins@camara.leg.br,ÁTILA SIDNEY LINS ALBUQUERQUE,Superior,AM,Fonte Boa,M
74459,Átila Lira,37903,PP,PI,https://www.camara.leg.br/internet/deputado/bandep/74459.jpg,dep.atilalira@camara.leg.br,ÁTILA FREITAS LIRA,Pós-Graduação,PI,Piripiri,M
178948,Beto Rosado,37903,PP,RN,https://www.camara.leg.br/internet/deputado/bandep/178948.jpg,dep.betorosado@camara.leg.br,CARLOS ALBERTO DE SOUSA ROSADO SEGUNDO,Pós-Graduação,RN,Mossoró,M
93083,Cacá Leão,37903,PP,BA,https://www.camara.leg.br/internet/deputado/bandep/93083.jpg,dep.cacaleao@camara.leg.br,CARLOS FELIPE VAZQUEZ DE SOUZA LEÃO,Pós-Graduação,BA,Salvador,M
204380,Celina Leão,37903,PP,DF,https://www.camara.leg.br/internet/deputado/bandep/204380.jpg,dep.celinaleao@camara.leg.br,CELINA LEAO HIZIM FERREIRA,Pós-Graduação,GO,Goiânia,F
204440,Christino Aureo,37903,PP,RJ,https://www.camara.leg.br/internet/deputado/bandep/204440.jpg,dep.christinoaureo@camara.leg.br,CHRISTINO AUREO DA SILVA,Pós-Graduação,RJ,Macaé,M
74537,Claudio Cajado,37903,PP,BA,https://www.camara.leg.br/internet/deputado/bandep/74537.jpg,dep.claudiocajado@camara.leg.br,CLÁUDIO CAJADO SAMPAIO,Superior,BA,Salvador,M
178963,Covatti Filho,37903,PP,RS,https://www.camara.leg.br/internet/deputado/bandep/178963.jpg,dep.covattifilho@camara.leg.br,LUIS ANTONIO FRANCISCATTO COVATTI,Superior,RS,Frederico Westphalen,M
160599,Dimas Fabiano,37903,PP,MG,https://www.camara.leg.br/internet/deputado/bandep/160599.jpg,dep.dimasfabiano@camara.leg.br,DIMAS FABIANO TOLEDO JÚNIOR,Superior,RJ,Macaé,M
204450,Dr. Luiz Antonio Teixeira Jr.,37903,PP,RJ,https://www.camara.leg.br/internet/deputado/bandep/204450.jpg,dep.dr.luizantonioteixeirajr@camara.leg.br,LUIZ ANTONIO DE SOUZA TEIXEIRA JÚNIOR,Superior,RJ,Nova Iguaçu,M
141421,Eduardo da Fonte,37903,PP,PE,https://www.camara.leg.br/internet/deputado/bandep/141421.jpg,dep.eduardodafonte@camara.leg.br,EDUARDO HENRIQUE DA FONTE DE ALBUQUERQUE SILVA,Ensino Médio,PE,Recife,M
178871,Evair Vieira de Melo,37903,PP,ES,https://www.camara.leg.br/internet/deputado/bandep/178871.jpg,dep.evairvieirademelo@camara.leg.br,EVAIR VIEIRA DE MELO,Pós-Graduação,ES,Conceição do Castelo,M
66828,Fausto Pinato,37903,PP,SP,https://www.camara.leg.br/internet/deputado/bandep/66828.jpg,dep.faustopinato@camara.leg.br,FAUSTO RUY PINATO,Superior,SP,Fernandópolis,M
92699,Fernando Monteiro,37903,PP,PE,https://www.camara.leg.br/internet/deputado/bandep/92699.jpg,dep.fernandomonteiro@camara.leg.br,FERNANDO MONTEIRO DE ALBUQUERQUE,Superior,PE,Recife,M
204510,Franco Cartafina,37903,PP,MG,https://www.camara.leg.br/internet/deputado/bandep/204510.jpg,dep.francocartafina@camara.leg.br,FRANCO CARTAFINA GOMES,Pós-Graduação,MG,Uberaba,M
204531,Guilherme Derrite,37903,PP,SP,https://www.camara.leg.br/internet/deputado/bandep/204531.jpg,dep.guilhermederrite@camara.leg.br,GUILHERME MURARO DERRITE,Pós-Graduação,SP,Sorocaba,M
160667,Guilherme Mussi,37903,PP,SP,https://www.camara.leg.br/internet/deputado/bandep/160667.jpg,dep.guilhermemussi@camara.leg.br,GUILHERME MUSSI FERREIRA,Superior,PR,Curitiba,M
178959,Hiran Gonçalves,37903,PP,RR,https://www.camara.leg.br/internet/deputado/bandep/178959.jpg,dep.hirangoncalves@camara.leg.br,HIRAN MANUEL GONCALVES DA SILVA,Superior,AM,Tefé,M
67138,Iracema Portella,37903,PP,PI,https://www.camara.leg.br/internet/deputado/bandep/67138.jpg,dep.iracemaportella@camara.leg.br,IRACEMA MARIA PORTELLA NUNES NOGUEIRA LIMA,Superior,PI,Teresina,F
108338,Jaqueline Cassol,37903,PP,RO,https://www.camara.leg.br/internet/deputado/bandep/108338.jpg,dep.jaquelinecassol@camara.leg.br,DIRLAINE JAQUELINE CASSOL,Pós-Graduação,SC,São Miguel do Oeste,F
160570,Jerônimo Goergen,37903,PP,RS,https://www.camara.leg.br/internet/deputado/bandep/160570.jpg,dep.jeronimogoergen@camara.leg.br,JERÔNIMO PIZZOLOTTO GOERGEN,Superior,RS,Palmeira das Missões,M
74253,Julio Lopes,37903,PP,RJ,https://www.camara.leg.br/internet/deputado/bandep/74253.jpg,dep.juliolopes@camara.leg.br,JULIO LUIZ BAPTISTA LOPES,Superior,RJ,Rio de Janeiro,M
151208,Laercio Oliveira,37903,PP,SE,https://www.camara.leg.br/internet/deputado/bandep/151208.jpg,dep.laerciooliveira@camara.leg.br,LAERCIO JOSÉ DE OLIVEIRA,Pós-Graduação,PE,Recife,M
146788,Marcelo Aro,37903,PP,MG,https://www.camara.leg.br/internet/deputado/bandep/146788.jpg,dep.marceloaro@camara.leg.br,MARCELO GUILHERME DE ARO FERREIRA,Superior,MG,Belo Horizonte,M
204430,Margarete Coelho,37903,PP,PI,https://www.camara.leg.br/internet/deputado/bandep/204430.jpg,dep.margaretecoelho@camara.leg.br,MARGARETE DE CASTRO COELHO,Doutorado Incompleto,PI,São Raimundo Nonato,F
178858,Mário Negromonte Jr.,37903,PP,BA,https://www.camara.leg.br/internet/deputado/bandep/178858.jpg,dep.marionegromontejr@camara.leg.br,MARIO S. M. NEGROMONTE JR.,Superior,BA,Paulo Afonso,M
146307,Neri Geller,37903,PP,MT,https://www.camara.leg.br/internet/deputado/bandep/146307.jpg,dep.nerigeller@camara.leg.br,NERI GELLER,Secundário,RS,Selbach,M
73463,Osmar Serraglio,37903,PP,PR,https://www.camara.leg.br/internet/deputado/bandep/73463.jpg,dep.osmarserraglio@camara.leg.br,OSMAR JOSÉ SERRAGLIO,Mestrado,RS,Erechim,M
204406,Pedro Westphalen,37903,PP,RS,https://www.camara.leg.br/internet/deputado/bandep/204406.jpg,dep.pedrowestphalen@camara.leg.br,PEDRO BANDARRA WESTPHALEN,Superior,RS,Cruz Alta,M
204524,Pinheirinho,37903,PP,MG,https://www.camara.leg.br/internet/deputado/bandep/204524.jpg,dep.pinheirinho@camara.leg.br,ANTÔNIO PINHEIRO NETO,Superior,MG,Belo Horizonte,M
204390,Professor Alcides,37903,PP,GO,https://www.camara.leg.br/internet/deputado/bandep/204390.jpg,dep.professoralcides@camara.leg.br,ALCIDES RIBEIRO FILHO,Mestrado,BA,Remanso,M
73788,Ricardo Barros,37903,PP,PR,https://www.camara.leg.br/internet/deputado/bandep/73788.jpg,dep.ricardobarros@camara.leg.br,RICARDO JOSÉ MAGALHÃES BARROS,Superior,PR,Maringá,M
160655,Ricardo Izar,37903,PP,SP,https://www.camara.leg.br/internet/deputado/bandep/160655.jpg,dep.ricardoizar@camara.leg.br,RICARDO IZAR JUNIOR,Superior,SP,São Paulo,M
178861,Ronaldo Carletto,37903,PP,BA,https://www.camara.leg.br/internet/deputado/bandep/178861.jpg,dep.ronaldocarletto@camara.leg.br,RONALDO CARLETTO,Ensino Médio,ES,Conceição da Barra,M
204379,Acácio Favacho,36763,PROS,AP,https://www.camara.leg.br/internet/deputado/bandep/204379.jpg,dep.acaciofavacho@camara.leg.br,ACÁCIO DA SILVA FAVACHO NETO,Superior,AP,Macapá,M
204487,Capitão Wagner,36763,PROS,CE,https://www.camara.leg.br/internet/deputado/bandep/204487.jpg,dep.capitaowagner@camara.leg.br,WAGNER SOUSA GOMES,Superior,SP,SAO PAULO,M
213762,Carla Dickson,36763,PROS,RN,https://www.camara.leg.br/internet/deputado/bandep/213762.jpg,dep.carladickson@camara.leg.br,HILKEA CARLA DE SOUZA MEDEIROS LIMA,Superior,PA,Belém,F
178939,Clarissa Garotinho,36763,PROS,RJ,https://www.camara.leg.br/internet/deputado/bandep/178939.jpg,dep.clarissagarotinho@camara.leg.br,CLARISSA BARROS ASSED MATHEUS DE OLIVEIRA,Superior,RJ,Campos dos Goytacazes,F
160640,Eros Biondini,36763,PROS,MG,https://www.camara.leg.br/internet/deputado/bandep/160640.jpg,dep.erosbiondini@camara.leg.br,EROS FERREIRA BIONDINI,Pós-Graduação,MG,Belo Horizonte,M
74200,Gastão Vieira,36763,PROS,MA,https://www.camara.leg.br/internet/deputado/bandep/74200.jpg,dep.gastaovieira@camara.leg.br,GASTÃO DIAS VIEIRA,Superior,MA,São Luís,M
178934,Toninho Wandscheer,36763,PROS,PR,https://www.camara.leg.br/internet/deputado/bandep/178934.jpg,dep.toninhowandscheer@camara.leg.br,ANTONIO WANDSCHEER,Superior,PR,Foz do Iguaçu,M
178863,Uldurico Junior,36763,PROS,BA,https://www.camara.leg.br/internet/deputado/bandep/178863.jpg,dep.ulduricojunior@camara.leg.br,ULDURICO ALENCAR PINTO,Superior,DF,Brasília,M
195866,Vaidon Oliveira,36763,PROS,CE,https://www.camara.leg.br/internet/deputado/bandep/195866.jpg,dep.vaidonoliveira@camara.leg.br,FRANCISCO VAIDON OLIVEIRA,Ensino Médio,CE,Acaraú,M
160518,Weliton Prado,36763,PROS,MG,https://www.camara.leg.br/internet/deputado/bandep/160518.jpg,dep.welitonprado@camara.leg.br,WELITON FERNANDES PRADO,Superior,MG,Uberlândia,M
160511,Alessandro Molon,36832,PSB,RJ,https://www.camara.leg.br/internet/deputado/bandep/160511.jpg,dep.alessandromolon@camara.leg.br,ALESSANDRO LUCCIOLA MOLON,Mestrado,MG,Belo Horizonte,M
178927,Aliel Machado,36832,PSB,PR,https://www.camara.leg.br/internet/deputado/bandep/178927.jpg,dep.alielmachado@camara.leg.br,ALIEL MACHADO BARK,Superior Incompleto,PR,Ponta Grossa,M
204561,Bira do Pindaré,36832,PSB,MA,https://www.camara.leg.br/internet/deputado/bandep/204561.jpg,dep.biradopindare@camara.leg.br,UBIRAJARA DO PINDARÉ ALMEIDA SOUSA,Mestrado,MA,Pindaré Mirim,M
204352,Camilo Capiberibe,36832,PSB,AP,https://www.camara.leg.br/internet/deputado/bandep/204352.jpg,dep.camilocapiberibe@camara.leg.br,CARLOS CAMILO GÓES CAPIBERIBE,Superior,,Santiago,M
204499,Cássio Andrade,36832,PSB,PA,https://www.camara.leg.br/internet/deputado/bandep/204499.jpg,dep.cassioandrade@camara.leg.br,CASSIO COELHO ANDRADE,Superior,BA,Salvador,M
160528,Danilo Cabral,36832,PSB,PE,https://www.camara.leg.br/internet/deputado/bandep/160528.jpg,dep.danilocabral@camara.leg.br,DANILO JORGE DE BARROS CABRAL,Pós-Graduação,PE,Surubim,M
204542,Denis Bezerra,36832,PSB,CE,https://www.camara.leg.br/internet/deputado/bandep/204542.jpg,dep.denisbezerra@camara.leg.br,DENIS ANDERSON DA ROCHA BEZERRA,Superior,CE,Fortaleza,M
204389,Elias Vaz,36832,PSB,GO,https://www.camara.leg.br/internet/deputado/bandep/204389.jpg,dep.eliasvaz@camara.leg.br,ELIAS VAZ DE ANDRADE,Superior,GO,Goiânia,M
161550,Emidinho Madeira,36832,PSB,MG,https://www.camara.leg.br/internet/deputado/bandep/161550.jpg,dep.emidinhomadeira@camara.leg.br,EMIDIO ALVES MADEIRA JUNIOR,Ensino Fundamental,MG,Nova Resende,M
72442,Felipe Carreras,36832,PSB,PE,https://www.camara.leg.br/internet/deputado/bandep/72442.jpg,dep.felipecarreras@camara.leg.br,FELIPE AUGUSTO LYRA CARRERAS,Superior Incompleto,PE,Recife,M
204371,Felipe Rigoni,36832,PSB,ES,https://www.camara.leg.br/internet/deputado/bandep/204371.jpg,dep.feliperigoni@camara.leg.br,FELIPE RIGONI LOPES,Mestrado,ES,Linhares,M
204394,Gervásio Maia,36832,PSB,PB,https://www.camara.leg.br/internet/deputado/bandep/204394.jpg,dep.gervasiomaia@camara.leg.br,GERVÁSIO AGRIPINO MAIA,Superior,SP,São Paulo,M
74419,Gonzaga Patriota,36832,PSB,PE,https://www.camara.leg.br/internet/deputado/bandep/74419.jpg,dep.gonzagapatriota@camara.leg.br,LUIZ GONZAGA PATRIOTA,Doutorado,PE,Sertânia,M
178964,Heitor Schuch,36832,PSB,RS,https://www.camara.leg.br/internet/deputado/bandep/178964.jpg,dep.heitorschuch@camara.leg.br,HEITOR JOSE SCHUCH,Superior Incompleto,RS,Santa Cruz do Sul,M
74273,Jefferson Campos,36832,PSB,SP,https://www.camara.leg.br/internet/deputado/bandep/74273.jpg,dep.jeffersoncampos@camara.leg.br,JEFFERSON ALVES DE CAMPOS,Superior,SP,Ourinhos,M
73586,Júlio Delgado,36832,PSB,MG,https://www.camara.leg.br/internet/deputado/bandep/73586.jpg,dep.juliodelgado@camara.leg.br,JÚLIO CÉSAR DELGADO,Pós-Graduação,MG,Juiz de Fora,M
139285,Lídice da Mata,36832,PSB,BA,https://www.camara.leg.br/internet/deputado/bandep/139285.jpg,dep.lidicedamata@camara.leg.br,LÍDICE DA MATA E SOUZA,Superior,BA,Cachoeira,F
204405,Liziane Bayer,36832,PSB,RS,https://www.camara.leg.br/internet/deputado/bandep/204405.jpg,dep.lizianebayer@camara.leg.br,LIZIANE BAYER DA COSTA,Superior Incompleto,RS,São Pedro do Sul,F
178931,Luciano Ducci,36832,PSB,PR,https://www.camara.leg.br/internet/deputado/bandep/178931.jpg,dep.lucianoducci@camara.leg.br,LUCIANO DUCCI,Superior,PR,Curitiba,M
76874,Marcelo Freixo,36832,PSB,RJ,https://www.camara.leg.br/internet/deputado/bandep/76874.jpg,dep.marcelofreixo@camara.leg.br,MARCELO RIBEIRO FREIXO,Superior,RJ,Niterói,M
204558,Marcelo Nilo,36832,PSB,BA,https://www.camara.leg.br/internet/deputado/bandep/204558.jpg,dep.marcelonilo@camara.leg.br,JOSÉ MARCELO DO NASCIMENTO NILO,Superior,BA,Antas,M
141508,Mauro Nazif,36832,PSB,RO,https://www.camara.leg.br/internet/deputado/bandep/141508.jpg,dep.mauronazif@camara.leg.br,MAURO NAZIF RASUL,Superior,RJ,Barra do Piraí,M
92172,Milton Coelho,36832,PSB,PE,https://www.camara.leg.br/internet/deputado/bandep/92172.jpg,dep.miltoncoelho@camara.leg.br,MILTON COELHO DA SILVA NETO,Superior,MA,Codó,M
178951,Rafael Motta,36832,PSB,RN,https://www.camara.leg.br/internet/deputado/bandep/178951.jpg,dep.rafaelmotta@camara.leg.br,RAFAEL HUETE DA MOTTA,Superior,RN,Natal,M
213274,Ricardo Silva,36832,PSB,SP,https://www.camara.leg.br/internet/deputado/bandep/213274.jpg,dep.ricardosilva@camara.leg.br,RICARDO AUGUSTO MACHADO DA SILVA,Superior,SP,Ribeirão Preto,M
204530,Rodrigo Agostinho,36832,PSB,SP,https://www.camara.leg.br/internet/deputado/bandep/204530.jpg,dep.rodrigoagostinho@camara.leg.br,RODRIGO ANTONIO DE AGOSTINHO MENDONÇA,Mestrado,SP,Cafelândia,M
204525,Rosana Valle,36832,PSB,SP,https://www.camara.leg.br/internet/deputado/bandep/204525.jpg,dep.rosanavalle@camara.leg.br,ROSANA DE OLIVEIRA VALLE,Superior,SP,Santos,F
